payment_id,candidate_id,label,scenario,sameCustomer,amountRatio,amountDifferencePaise,hasReference,referenceMatch,referenceSimilarity,paymentMethodCommon,outstandingRatio,paymentIsPartial,paymentIsExact,paymentIsExcess,candidateIsOpen,candidateIsPartiallyRecovered,numCandidates,obligationAgeHours,withinRecoveryWindow,daysSinceCreation
P-001012,O-000411,1,similar_amounts,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,2.0,37.467223113715164,1,1.5611342964047985
P-001012,O-000410,0,similar_amounts,1,0.4704292017020743,67578,1,0,0.6,1,1.0,1,0,0,1,0,2.0,-74.23935242534677,1,-3.0933063510561154
P-001013,O-001012,1,overpayment,1,1.1526370340051626,23121,0,0,0.0,0,1.0,0,0,1,1,0,6.0,29.715182473500278,1,1.2381326030625115
P-001013,O-001013,0,overpayment,1,0.42384842268804546,237337,0,0,0.0,0,1.0,1,0,0,1,0,6.0,-379.1891530242333,1,-15.799548042676387
P-001013,O-001014,0,overpayment,1,0.9709976475560721,5215,0,0,0.0,0,1.0,1,0,0,1,0,6.0,-312.58535125177866,1,-13.024389635490778
P-001013,O-001015,0,overpayment,1,1.4206624952196518,51699,0,0,0.0,0,1.0,0,0,1,1,0,6.0,2.4429720296075743,1,0.10179050123364893
P-001013,O-001016,0,overpayment,1,0.3564024576945845,315292,0,0,0.0,0,1.0,1,0,0,1,0,6.0,-403.15384567375213,1,-16.798076903073007
P-001013,O-001017,0,overpayment,1,1.0029641203570732,516,0,0,0.0,0,1.0,0,0,1,1,0,6.0,134.6784361547381,0,5.611601506447421
P-001014,O-000466,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,5.0,61.82712493345448,1,2.5761302055606032
P-001014,O-000465,0,exact_full,1,2.9191208367474815,238896,1,0,0.6,1,1.0,0,0,1,1,0,5.0,-72.77151278110678,1,-3.032146365879449
P-001014,O-000467,0,exact_full,1,0.8441306832436651,67098,1,0,0.6,1,1.0,1,0,0,1,0,5.0,-484.12555355433307,1,-20.171898064763877
P-001014,O-000468,0,exact_full,1,1.4173193334997505,106994,1,0,0.6,1,1.0,0,0,1,1,0,5.0,-75.56542972512092,1,-3.1485595718800385
P-001014,O-000469,0,exact_full,1,1.2054697270776038,61937,1,0,0.6,1,1.0,0,0,1,1,0,5.0,-232.65155830703907,1,-9.693814929459961
P-001015,O-001167,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,8.0,2.345371314628295,1,0.09772380477617897
P-001015,O-001162,0,exact_full,1,0.5399272458777438,144559,1,0,0.6,1,1.0,1,0,0,1,0,8.0,-221.62631185706596,1,-9.234429660711081
P-001015,O-001163,0,exact_full,1,0.3550723121036439,308140,1,0,0.9,1,1.0,1,0,0,1,0,8.0,-339.7299629101457,1,-14.15541512125607
P-001015,O-001164,0,exact_full,1,0.572202397415055,126836,1,0,0.9,1,1.0,1,0,0,1,0,8.0,-261.07866033971305,1,-10.87827751415471
P-001015,O-001165,0,exact_full,1,0.4962078779033206,172243,1,0,0.6,1,1.0,1,0,0,1,0,8.0,-433.91343711164126,1,-18.079726546318387
P-001015,O-001166,0,exact_full,1,1.5086973534433694,57202,1,0,0.9,1,1.0,0,0,1,1,0,8.0,-254.2904001275296,1,-10.595433338647068
P-001015,O-001168,0,exact_full,1,2.1095236318871935,89229,1,0,0.9,1,1.0,0,0,1,1,0,8.0,-350.160959267002,1,-14.590039969458417
P-001015,O-001169,0,exact_full,1,1.3241388999461448,41529,1,0,0.6,1,1.0,0,0,1,1,0,8.0,-523.1193765918005,1,-21.79664069132502
P-001016,O-000588,0,missing_ref,1,0.9427532361842272,22510,0,0,0.0,1,1.0,1,0,0,1,0,5.0,-505.1291482469617,1,-21.047047843623403
P-001016,O-000589,0,missing_ref,1,0.8651148896844326,57798,0,0,0.0,1,1.0,1,0,0,1,0,5.0,-300.07195917339664,1,-12.502998298891526
P-001016,O-000590,1,missing_ref,1,1.0,0,0,0,0.0,1,1.0,0,1,0,1,0,5.0,24.75633128515613,1,1.0315138035481721
P-001016,O-000591,0,missing_ref,1,0.7770250442277541,106376,0,0,0.0,1,1.0,1,0,0,1,0,5.0,-370.3876552047359,1,-15.432818966863996
P-001016,O-000592,0,missing_ref,1,3.897182506307822,275580,0,0,0.0,1,1.0,0,0,1,1,0,5.0,-351.69677820205885,1,-14.654032425085786
P-001017,O-000003,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,2.0,28.304163719926464,1,1.179340154996936
P-001017,O-000004,0,exact_full,1,0.9541388266110236,20660,1,0,0.6,1,1.0,1,0,0,1,0,2.0,397.1031754370433,0,16.54596564321014
P-001018,O-000676,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,3.0,37.36701249638145,1,1.5569588540158936
P-001018,O-000675,0,exact_full,1,1.0007342488328503,360,1,0,0.6,1,1.0,0,0,1,1,0,3.0,361.9100412288914,0,15.079585051203807
P-001018,O-000677,0,exact_full,1,1.259460902466008,101080,1,0,0.9,1,1.0,0,0,1,1,0,3.0,-199.74354889861905,1,-8.322647870775794
P-001019,O-000667,1,exact_full,1,1.0170184754707003,6179,1,1,1.0,1,1.0,0,0,1,1,0,3.0,17.423388806101926,1,0.7259745335875802
P-001019,O-000665,0,exact_full,1,1.0621488915544126,21606,1,0,0.6,1,1.0,0,0,1,1,0,3.0,2.869008257536734,1,0.11954201073069726
P-001019,O-000666,0,exact_full,1,1.3806351022422632,101802,1,0,0.6,1,1.0,0,0,1,1,0,3.0,49.48564678812819,1,2.0619019495053412
P-001020,O-001155,1,similar_amounts,1,1.0,0,1,1,1.0,0,1.0,0,1,0,1,0,4.0,97.0572174848648,1,4.044050728536033
P-001020,O-001154,0,similar_amounts,1,1.6404094914940186,55300,1,0,0.9,0,1.0,0,0,1,1,0,4.0,-111.47630677987843,1,-4.644846115828268
P-001020,O-001156,0,similar_amounts,1,0.970092728293772,4367,1,0,0.6,0,1.0,1,0,0,1,0,4.0,-1.6618555200993228,1,-0.06924398000413845
P-001020,O-001157,0,similar_amounts,1,0.9529547105836764,6993,1,0,0.6,0,1.0,1,0,0,1,0,4.0,-40.494851295572516,1,-1.687285470648855
P-001021,O-001125,0,noisy_contact,1,1.558939013320386,105910,1,0,0.8,0,1.0,0,0,1,1,0,7.0,-252.65048942510805,1,-10.52710372604617
P-001021,O-001126,0,noisy_contact,1,0.6932520376719964,130705,1,0,0.5,0,1.0,1,0,0,1,0,7.0,-66.94341688305214,1,-2.789309036793839
P-001021,O-001127,1,noisy_contact,1,1.0,0,1,0,0.9,0,1.0,0,1,0,1,0,7.0,37.69529996103735,1,1.5706374983765563
P-001021,O-001128,0,noisy_contact,1,1.14310812536521,36981,1,0,0.8,0,1.0,0,0,1,1,0,7.0,-185.35536104089726,1,-7.723140043370719
P-001021,O-001129,0,noisy_contact,1,0.8264179342489208,62045,1,0,0.8,0,1.0,1,0,0,1,0,7.0,53.61191940445146,1,2.2338299751854778
P-001021,O-001130,0,noisy_contact,1,0.6680008864646794,146812,1,0,0.7,0,1.0,1,0,0,1,0,7.0,-67.57392952468398,1,-2.8155803968618325
P-001021,O-001131,0,noisy_contact,1,0.8883121725898705,37140,1,0,0.4,0,1.0,1,0,0,1,0,7.0,-96.11249156659339,1,-4.004687148608058
P-001022,O-000010,0,shared_contact,1,1.214206229802993,48124,1,0,0.7,1,1.0,0,0,1,1,0,6.0,148.7856561933417,0,6.199402341389238
P-001022,O-000011,0,shared_contact,1,0.5734918786186713,202872,1,0,0.8,1,1.0,1,0,0,1,0,6.0,46.64456994721229,0,1.943523747800512
P-001022,O-000012,0,shared_contact,1,2.748141282666076,173524,1,0,0.7,1,1.0,0,0,1,1,0,6.0,-108.18291950361436,1,-4.507621645983932
P-001022,O-000013,0,shared_contact,1,1.5843623311301358,100612,1,0,0.7,1,1.0,0,0,1,1,0,6.0,289.9351343531297,0,12.08063059804707
P-001022,O-000014,0,shared_contact,1,0.8895505061045602,33870,1,0,0.7,1,1.0,1,0,0,1,0,6.0,-170.66872796044117,1,-7.111196998351716
P-001022,O-000015,0,shared_contact,1,2.2952124526714344,153936,1,0,0.7,1,1.0,0,0,1,1,0,6.0,-185.82936713965466,1,-7.742890297485611
P-001023,O-000154,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,7.0,30.28960407680802,1,1.2620668365336674
P-001023,O-000149,0,exact_full,1,0.8575297746736111,59441,1,0,0.8,1,1.0,1,0,0,1,0,7.0,671.6747948333166,0,27.986449784721525
P-001023,O-000150,0,exact_full,1,1.3585003094611579,94415,1,0,0.9,1,1.0,0,0,1,1,0,7.0,10.088962347736924,1,0.4203734311557052
P-001023,O-000151,0,exact_full,1,1.7542166784341413,153824,1,0,0.9,1,1.0,0,0,1,1,0,7.0,193.63115036035754,0,8.067964598348231
P-001023,O-000152,0,exact_full,1,1.5507539735860016,127065,1,0,0.9,1,1.0,0,0,1,1,0,7.0,458.9381595119253,0,19.122423312996887
P-001023,O-000153,0,exact_full,1,5.0,287200,1,0,0.6,1,1.0,0,0,1,1,0,7.0,376.1368073959912,0,15.672366974832967
P-001023,O-000155,0,exact_full,1,3.6618732280482686,260073,1,0,0.6,1,1.0,0,0,1,1,0,7.0,332.84813722599034,0,13.868672384416264
P-001024,O-000499,0,ambiguous,1,0.7270563516218209,95869,0,0,0.0,1,1.0,1,0,0,1,0,6.0,254.3855803095816,0,10.5993991795659
P-001024,O-000500,0,ambiguous,1,1.2651823667548527,53526,0,0,0.0,1,1.0,0,0,1,1,0,6.0,112.14613607029247,1,4.67275566959552
P-001024,O-000501,0,ambiguous,1,0.6958820195326125,111604,0,0,0.0,1,1.0,1,0,0,1,0,6.0,-9.028803540748868,1,-0.37620014753120284
P-001024,O-000502,1,ambiguous,1,1.0,0,0,0,0.0,1,1.0,0,1,0,1,0,6.0,91.78135205611443,1,3.824223002338101
P-001024,O-000503,0,ambiguous,1,1.4536450417527622,79695,0,0,0.0,1,1.0,0,0,1,1,0,6.0,-88.34181034002052,1,-3.6809087641675213
P-001024,O-000504,0,ambiguous,1,0.6852993347520281,117271,0,0,0.0,1,1.0,1,0,0,1,0,6.0,396.9251505010668,0,16.53854793754445
P-001025,O-000521,1,duplicate,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,8.0,8.30000263213094,1,0.3458334430054559
P-001025,O-000520,0,duplicate,1,0.8892416018940409,39671,1,0,0.9,1,1.0,1,0,0,1,0,8.0,-350.2697891389996,1,-14.594574547458317
P-001025,O-000522,0,duplicate,1,0.8230996645630791,68453,1,0,0.6,1,1.0,1,0,0,1,0,8.0,-265.02997716293237,1,-11.042915715122183
P-001025,O-000523,0,duplicate,1,2.0450678361146246,162762,1,0,0.9,1,1.0,0,0,1,1,0,8.0,157.82157159610355,0,6.575898816504314
P-001025,O-000524,0,duplicate,1,3.16630547160808,217913,1,0,0.9,1,1.0,0,0,1,1,0,8.0,102.98307302259306,1,4.290961375941378
P-001025,O-000525,0,duplicate,1,1.911955386407021,151919,1,0,0.9,1,1.0,0,0,1,1,0,8.0,-194.75662472409283,1,-8.114859363503868
P-001025,O-000526,0,duplicate,1,0.7635043460334354,98657,1,0,0.6,1,1.0,1,0,0,1,0,8.0,-78.77974908496896,1,-3.28248954520704
P-001025,O-000527,0,duplicate,1,1.7748856233735115,139054,1,0,0.9,1,1.0,0,0,1,1,0,8.0,178.15776484598842,0,7.423240201916184
P-001026,O-000086,1,similar_amounts,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,8.0,8.75839534521657,1,0.3649331393840238
P-001026,O-000084,0,similar_amounts,1,1.3014337599289914,66562,1,0,0.6,1,1.0,0,0,1,1,0,8.0,-18.58055616089871,1,-0.7741898400374462
P-001026,O-000085,0,similar_amounts,1,0.7226722124009526,110283,1,0,0.9,1,1.0,1,0,0,1,0,8.0,360.10110701579674,0,15.004212792324864
P-001026,O-000087,0,similar_amounts,1,3.0132849608371517,192009,1,0,0.9,1,1.0,0,0,1,1,0,8.0,333.92228926780456,0,13.913428719491856
P-001026,O-000088,0,similar_amounts,1,0.9823647445297892,5159,1,0,0.6,1,1.0,1,0,0,1,0,8.0,198.2024997742514,0,8.258437490593808
P-001026,O-000089,0,similar_amounts,1,0.6575810134866118,149646,1,0,0.6,1,1.0,1,0,0,1,0,8.0,391.3531149311243,0,16.306379788796846
P-001026,O-000090,0,similar_amounts,1,0.5841341854074182,204596,1,0,0.8,1,1.0,1,0,0,1,0,8.0,265.7564667311712,0,11.0731861137988
P-001026,O-000091,0,similar_amounts,1,1.8214430585133354,129604,1,0,0.5,1,1.0,0,0,1,1,0,8.0,160.77463788360205,0,6.698943245150086
P-001027,O-001054,0,ambiguous,1,3.978389904481632,238849,0,0,0.0,0,1.0,0,0,1,1,0,8.0,188.21560705448465,0,7.842316960603527
P-001027,O-001055,0,ambiguous,1,5.0,255554,0,0,0.0,0,1.0,0,0,1,1,0,8.0,-310.4920008677558,1,-12.937166702823157
P-001027,O-001056,0,ambiguous,1,4.591273438961562,249554,0,0,0.0,0,1.0,0,0,1,1,0,8.0,-89.10292023895695,1,-3.7126216766232063
P-001027,O-001057,0,ambiguous,1,0.720455700204365,123792,0,0,0.0,0,1.0,1,0,0,1,0,8.0,97.37885365001739,1,4.057452235417391
P-001027,O-001058,0,ambiguous,1,1.2695702347791484,67743,0,0,0.0,0,1.0,0,0,1,1,0,8.0,-409.6325948582138,1,-17.068024785758908
P-001027,O-001059,0,ambiguous,1,0.838397641240451,61496,0,0,0.0,0,1.0,1,0,0,1,0,8.0,-292.72857596072583,1,-12.197023998363576
P-001027,O-001060,0,ambiguous,1,0.7950197108412118,82259,0,0,0.0,0,1.0,1,0,0,1,0,8.0,-336.37854501103834,1,-14.015772708793264
P-001027,O-001061,1,ambiguous,1,1.0,0,0,0,0.0,0,1.0,0,1,0,1,0,8.0,75.2737764612518,1,3.1364073525521583
P-001028,O-000625,1,corrupted_ref,1,1.0,0,1,0,0.9,1,1.0,0,1,0,1,0,5.0,30.52540472261566,1,1.2718918634423193
P-001028,O-000626,0,corrupted_ref,1,2.2922876075747722,274195,1,0,0.8,1,1.0,0,0,1,1,0,5.0,-274.1749757309018,1,-11.423957322120907
P-001028,O-000627,0,corrupted_ref,1,1.4034065661374746,139807,1,0,0.8,1,1.0,0,0,1,1,0,5.0,-70.62796347613184,1,-2.9428318115054934
P-001028,O-000628,0,corrupted_ref,1,5.0,394921,1,0,0.8,1,1.0,0,0,1,1,0,5.0,-82.55237843835275,1,-3.4396824349313646
P-001028,O-000629,0,corrupted_ref,1,3.179074722861326,333381,1,0,0.8,1,1.0,0,0,1,1,0,5.0,-227.83080209138674,1,-9.492950087141114
P-001029,O-000137,1,exact_partial,1,0.9180492795634752,19224,1,1,1.0,1,1.0,1,0,0,1,0,4.0,36.833279425654034,1,1.534719976068918
P-001029,O-000134,0,exact_partial,1,1.6271949708344666,83008,1,0,0.6,1,1.0,0,0,1,1,0,4.0,-474.02999198456223,1,-19.751249666023426
P-001029,O-000135,0,exact_partial,1,0.47809292082548926,235092,1,0,0.6,1,1.0,1,0,0,1,0,4.0,-646.5310147305391,1,-26.93879228043913
P-001029,O-000136,0,exact_partial,1,0.7545390205105565,70058,1,0,0.9,1,1.0,1,0,0,1,0,4.0,-33.78385928242334,1,-1.4076608034343059
P-001030,O-000670,1,ambiguous,1,1.0,0,0,0,0.0,0,1.0,0,1,0,1,0,5.0,59.824599051869086,1,2.492691627161212
P-001030,O-000671,0,ambiguous,1,0.542775902601752,208881,0,0,0.0,0,1.0,1,0,0,1,0,5.0,224.96494273795713,0,9.373539280748213
P-001030,O-000672,0,ambiguous,1,0.8885978240614653,31087,0,0,0.0,0,1.0,1,0,0,1,0,5.0,458.74196763048434,0,19.11424865127018
P-001030,O-000673,0,ambiguous,1,1.0892091576764944,20309,0,0,0.0,0,1.0,0,0,1,1,0,5.0,-99.17194383553397,1,-4.132164326480582
P-001030,O-000674,0,ambiguous,1,0.8902439900048826,30571,0,0,0.0,0,1.0,1,0,0,1,0,5.0,452.85882258691595,0,18.869117607788166
P-001031,O-001144,0,unmatched,1,0.05744533974458158,316770,0,0,0.0,1,1.0,1,0,0,1,0,3.0,38.19878497980673,1,1.5916160408252804
P-001031,O-001145,0,unmatched,1,0.3536869103233489,35279,0,0,0.0,1,1.0,1,0,0,1,0,3.0,122.61702564111616,0,5.109042735046507
P-001031,O-001146,0,unmatched,1,0.05442725365930671,335406,0,0,0.0,1,1.0,1,0,0,1,0,3.0,-79.52722476501216,1,-3.31363436520884
P-001032,O-001158,0,corrupted_ref,1,0.6526456043252108,67781,1,0,0.5,1,1.0,1,0,0,1,0,4.0,169.7460009910584,0,7.0727500412941
P-001032,O-001159,1,corrupted_ref,1,1.0,0,1,0,0.9,1,1.0,0,1,0,1,0,4.0,32.329799808200505,1,1.3470749920083545
P-001032,O-001160,0,corrupted_ref,1,2.2376961326937606,70441,1,0,0.7,1,1.0,0,0,1,1,0,4.0,193.38595977258296,0,8.057748323857624
P-001032,O-001161,0,corrupted_ref,1,1.064717045806058,7741,1,0,0.4,1,1.0,0,0,1,1,0,4.0,679.0857731985042,0,28.295240549937674
P-001033,O-000680,1,similar_amounts,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,5.0,65.6785355537989,1,2.736605648074954
P-001033,O-000678,0,similar_amounts,1,1.953149816113424,180640,1,0,0.5,1,1.0,0,0,1,1,0,5.0,-178.4776811776361,1,-7.4365700490681705
P-001033,O-000679,0,similar_amounts,1,0.8236792857985256,79238,1,0,0.5,1,1.0,1,0,0,1,0,5.0,77.8741353799615,1,3.244755640831729
P-001033,O-000681,0,similar_amounts,1,1.4029889780014857,106323,1,0,0.6,1,1.0,0,0,1,1,0,5.0,-21.84306206830763,1,-0.9101275861794846
P-001033,O-000682,0,similar_amounts,1,2.8213553456962326,238960,1,0,0.6,1,1.0,0,0,1,1,0,5.0,-258.5624653912955,1,-10.773436057970647
P-001034,O-000348,0,missing_ref,1,0.5594913315145648,110121,0,0,0.0,1,1.0,1,0,0,1,0,6.0,-30.05676336823683,1,-1.2523651403432012
P-001034,O-000349,0,missing_ref,1,0.5110343819649968,133825,0,0,0.0,1,1.0,1,0,0,1,0,6.0,-325.2620435854255,1,-13.552585149392728
P-001034,O-000350,1,missing_ref,1,1.0,0,0,0,0.0,1,1.0,0,1,0,1,0,6.0,12.907149779802864,1,0.537797907491786
P-001034,O-000351,0,missing_ref,1,0.35398734033048773,255248,0,0,0.0,1,1.0,1,0,0,1,0,6.0,-194.09060716549328,1,-8.087108631895553
P-001034,O-000352,0,missing_ref,1,0.5783823571980928,101956,0,0,0.0,1,1.0,1,0,0,1,0,6.0,210.53152484067067,0,8.772146868361277
P-001034,O-000353,0,missing_ref,1,0.3923733164262931,216594,0,0,0.0,1,1.0,1,0,0,1,0,6.0,-122.10602479181057,1,-5.087751032992107
P-001035,O-001097,0,unmatched,1,0.09079614097828148,354915,0,0,0.0,1,1.0,1,0,0,1,0,2.0,104.14519393280199,1,4.339383080533416
P-001035,O-001098,0,unmatched,1,0.07725287276151284,423349,0,0,0.0,1,1.0,1,0,0,1,0,2.0,-49.585692308524756,1,-2.066070512855198
P-001036,O-000305,0,unmatched,1,0.12866580126005014,256411,0,0,0.0,1,1.0,1,0,0,1,0,5.0,39.451452988258886,1,1.6438105411774535
P-001036,O-000306,0,unmatched,1,0.12112206575773668,274739,0,0,0.0,1,1.0,1,0,0,1,0,5.0,-327.00029015096777,1,-13.625012089623658
P-001036,O-000307,0,unmatched,1,0.20886013106506918,143421,0,0,0.0,1,1.0,1,0,0,1,0,5.0,-560.7813487487373,1,-23.365889531197386
P-001036,O-000308,0,unmatched,1,0.29211671398592765,91753,0,0,0.0,1,1.0,1,0,0,1,0,5.0,-104.80696107053146,1,-4.366956711272144
P-001036,O-000309,0,unmatched,1,0.10584683337293656,319852,0,0,0.0,1,1.0,1,0,0,1,0,5.0,-506.61901036823247,1,-21.109125432009687
P-001037,O-001110,1,exact_full,1,1.0,0,1,1,1.0,0,1.0,0,1,0,1,0,8.0,11.868379910839963,1,0.4945158296183318
P-001037,O-001108,0,exact_full,1,0.1866847783331323,310148,1,0,0.8,0,1.0,1,0,0,1,0,8.0,-3.298786382961339,1,-0.13744943262338913
P-001037,O-001109,0,exact_full,1,0.1632648380882488,364850,1,0,0.8,0,1.0,1,0,0,1,0,8.0,9.856850480027333,1,0.4107021033344722
P-001037,O-001111,0,exact_full,1,0.5933488914819136,48790,1,0,0.9,0,1.0,1,0,0,1,0,8.0,302.24481327818694,0,12.593533886591123
P-001037,O-001112,0,exact_full,1,0.3036261121015414,163276,1,0,0.6,0,1.0,1,0,0,1,0,8.0,374.2193129072108,0,15.592471371133783
P-001037,O-001113,0,exact_full,1,0.1565506519095485,383551,1,0,0.6,0,1.0,1,0,0,1,0,8.0,369.6265762927776,0,15.4011073455324
P-001037,O-001114,0,exact_full,1,0.1432532719457815,425762,1,0,0.6,0,1.0,1,0,0,1,0,8.0,-117.69486113354048,1,-4.903952547230854
P-001037,O-001115,0,exact_full,1,0.2956333963165217,169615,1,0,0.9,0,1.0,1,0,0,1,0,8.0,512.2588266679893,0,21.34411777783289
P-001038,O-000001,0,failed_then,0,0.8667220058532475,53145,0,0,0.0,0,1.0,1,0,0,1,0,10,175.4731242085902,0,7.311380175357925
P-001038,O-000003,0,failed_then,0,0.8040574180489961,84222,0,0,0.0,0,1.0,1,0,0,1,0,10,143.3510577219663,0,5.972960738415263
P-001038,O-000004,0,failed_then,0,0.7671824013851584,104882,0,0,0.0,0,1.0,1,0,0,1,0,10,512.1500694390832,0,21.339586226628466
P-001038,O-000005,0,failed_then,0,0.9228887672403434,28877,0,0,0.0,0,1.0,1,0,0,1,0,10,433.0040257603255,0,18.041834406680227
P-001038,O-000006,0,failed_then,0,1.331673916980376,86079,0,0,0.0,0,1.0,0,0,1,1,0,10,356.5116515893375,0,14.854652149555728
P-001038,O-000007,0,failed_then,0,1.921303965933223,165726,0,0,0.0,0,1.0,0,0,1,1,0,10,310.05742801608454,0,12.919059500670189
P-001038,O-000008,0,failed_then,0,0.7995003238641621,86672,0,0,0.0,0,1.0,1,0,0,1,0,10,346.8970481790448,0,14.454043674126867
P-001038,O-000009,0,failed_then,0,1.2360093842984665,65992,0,0,0.0,0,1.0,0,0,1,1,0,10,250.1492065572014,0,10.422883606550059
P-001038,O-000010,0,failed_then,0,1.5383464938440858,120946,0,0,0.0,0,1.0,0,0,1,1,0,10,455.8708391185857,0,18.994618296607737
P-001038,O-000011,0,failed_then,0,0.7265892721240892,130050,0,0,0.0,0,1.0,1,0,0,1,0,10,353.7297528724563,0,14.738739703019013
P-001038,O-000014,0,failed_then,0,1.127021809454242,38952,0,0,0.0,0,1.0,0,0,1,1,0,10,136.41645496480282,0,5.684018956866784
P-001038,O-000017,0,failed_then,0,1.111537076107652,34680,0,0,0.0,0,1.0,0,0,1,1,0,10,317.9250746668957,0,13.246878111120653
P-001038,O-000020,0,failed_then,0,1.8408961377231157,157869,0,0,0.0,0,1.0,0,0,1,1,0,10,52.117719923905724,1,2.171571663496072
P-001038,O-000021,0,failed_then,0,0.7028052587162307,146147,0,0,0.0,0,1.0,1,0,0,1,0,10,191.55290916882365,0,7.981371215367652
P-001038,O-000023,0,failed_then,0,1.2821856009734887,76062,0,0,0.0,0,1.0,0,0,1,1,0,10,105.74613139302164,1,4.406088808042568
P-001038,O-000024,0,failed_then,0,0.8434400624755954,64152,0,0,0.0,0,1.0,1,0,0,1,0,10,669.3612622680486,0,27.890052594502023
P-001038,O-000025,0,failed_then,0,0.8097353426300795,81208,0,0,0.0,0,1.0,1,0,0,1,0,10,8.443271218243808,1,0.3518029674268253
P-001038,O-000027,0,failed_then,0,1.2778100262876706,75139,0,0,0.0,0,1.0,0,0,1,1,0,10,225.10069528695078,0,9.379195636956283
P-001038,O-000028,0,failed_then,0,0.9709971876571583,10323,0,0,0.0,0,1.0,1,0,0,1,0,10,268.30185101308626,0,11.179243792211928
P-001038,O-000030,0,failed_then,0,1.3900830169251561,96984,0,0,0.0,0,1.0,0,0,1,1,0,10,298.32215707195456,0,12.430089877998107
P-001039,O-001092,1,exact_full,0,1.0,0,1,1,1.0,0,1.0,0,1,0,1,0,7.0,61.49146736413659,1,2.562144473505691
P-001039,O-000050,0,exact_full,1,0.4547088735394427,88576,1,0,0.4,0,1.0,1,0,0,1,0,7.0,-516.398512976419,1,-21.516604707350794
P-001039,O-000051,0,exact_full,1,0.3427486902491427,141637,1,0,0.4,0,1.0,1,0,0,1,0,7.0,-487.9598582668691,1,-20.331660761119547
P-001039,O-000052,0,exact_full,1,0.5846195247819411,52480,1,0,0.8,0,1.0,1,0,0,1,0,7.0,-319.58241354100596,1,-13.315933897541916
P-001039,O-000053,0,exact_full,1,0.5780222876103425,53922,1,0,0.4,0,1.0,1,0,0,1,0,7.0,-501.7372766021974,1,-20.90571985842489
P-001039,O-000054,0,exact_full,1,0.21651267499941373,267282,1,0,0.7,0,1.0,1,0,0,1,0,7.0,-311.9809362472123,1,-12.999205676967179
P-001039,O-000055,0,exact_full,1,0.2110813266956636,276060,1,0,0.7,0,1.0,1,0,0,1,0,7.0,-239.041625812648,1,-9.960067742193667
P-001040,O-000356,0,unmatched,1,0.7686349615267279,13651,0,0,0.0,0,1.0,1,0,0,1,0,6.0,255.47168009236782,0,10.644653337181992
P-001040,O-000357,0,unmatched,1,0.11137114875517551,361855,0,0,0.0,0,1.0,1,0,0,1,0,6.0,145.25776560434826,0,6.052406900181178
P-001040,O-000358,0,unmatched,1,0.2710823928844682,121945,0,0,0.0,0,1.0,1,0,0,1,0,6.0,579.8031041859098,0,24.158462674412906
P-001040,O-000359,0,unmatched,1,0.1357972936959705,288610,0,0,0.0,0,1.0,1,0,0,1,0,6.0,195.71022319005533,0,8.154592632918972
P-001040,O-000360,0,unmatched,1,0.292861063575603,109504,0,0,0.0,0,1.0,1,0,0,1,0,6.0,263.5347376938013,0,10.980614070575053
P-001040,O-000361,0,unmatched,1,0.24076895715097235,143008,0,0,0.0,0,1.0,1,0,0,1,0,6.0,531.1764489099914,0,22.13235203791631
P-001041,O-000661,1,exact_full,1,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,6.0,52.73294716981417,1,2.1972061320755905
P-001041,O-000659,0,exact_full,1,0.4126644780740385,220057,1,0,0.5,1,1.0,1,0,0,1,0,6.0,-46.917949853657205,1,-1.9549145772357168
P-001041,O-000660,0,exact_full,1,2.3041832461513243,87512,1,0,0.6,1,1.0,0,0,1,1,0,6.0,197.0357568085353,0,8.209823200355638
P-001041,O-000662,0,exact_full,1,2.1228135211577013,81779,1,0,0.9,1,1.0,0,0,1,1,0,6.0,282.9447889950401,0,11.78936620812667
P-001041,O-000663,0,exact_full,1,0.5404745009071238,131456,1,0,0.9,1,1.0,1,0,0,1,0,6.0,-365.4630693117757,1,-15.227627887990655
P-001041,O-000664,0,exact_full,1,0.4654200318481883,177588,1,0,0.9,1,1.0,1,0,0,1,0,6.0,71.0945221620724,1,2.9622717567530166
P-001042,O-000387,1,delayed,0,1.0,0,1,1,1.0,1,1.0,0,1,0,1,0,10,174.85451324673286,0,7.285604718613869
P-001042,O-000000,0,delayed,0,1.143065693430657,24010,1,0,0.7,1,1.0,0,0,1,1,0,10,79.45838725208023,1,3.310766135503343
P-001042,O-000006,0,delayed,0,0.7391659506259416,67694,1,0,0.7,1,1.0,1,0,0,1,0,10,41.09721548701833,1,1.7123839786257637
P-001042,O-000007,0,delayed,0,1.0664491166431327,11953,1,0,0.5,1,1.0,0,0,1,1,0,10,-5.3570080862346,1,-0.223208670259775
